generation,solution_id,fft_size,s0_mult,s0_add,s1_mult,s1_add,s2_mult,s2_add,s3_mult,s3_add,s4_mult,s4_add,s5_mult,s5_add,s6_mult,s6_add,s7_mult,s7_add,power_W,area_LUTs,lutrams,dsps,brams,ffs,sqnr_dB,norm_latency,crit_delay_ns,meets_timing,avg_exec_cycles,tot_sim_cycles,fp4_mult_pct,fp8_mult_pct,fp4_add_pct,fp8_add_pct
531,4,256,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0.076000,1970,75,13,4,620,12.2400,0.7184,43.102,1,1123,23628,12.5,87.5,25.0,75.0
531,5,256,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0.074000,1509,61,13,4,616,9.2900,0.5812,34.872,1,1123,23628,37.5,62.5,100.0,0.0
531,7,256,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0.076000,1970,75,13,4,620,3.4400,0.7184,43.102,1,1123,23628,25.0,75.0,12.5,87.5
531,9,256,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0.076000,1968,75,13,4,620,10.6000,0.7184,43.107,1,1123,23628,12.5,87.5,25.0,75.0
531,11,256,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.075000,1376,60,9,4,614,9.0000,0.4911,29.467,1,1123,23628,100.0,0.0,87.5,12.5
531,12,256,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0.076000,1918,75,13,4,611,12.4400,0.7191,43.145,1,1123,23628,25.0,75.0,0.0,100.0
531,14,256,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.074000,1509,61,13,4,616,8.9700,0.5812,34.872,1,1123,23628,87.5,12.5,100.0,0.0
531,17,256,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0.076000,1970,75,13,4,620,9.6800,0.7184,43.102,1,1123,23628,87.5,12.5,37.5,62.5
531,18,256,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0.076000,1920,74,13,4,609,13.5400,0.7191,43.145,1,1123,23628,25.0,75.0,0.0,100.0
531,20,256,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0.076000,1968,75,13,4,620,9.5900,0.7184,43.107,1,1123,23628,87.5,12.5,50.0,50.0
531,23,256,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0.076000,1975,75,13,4,620,9.1400,0.7184,43.102,1,1123,23628,87.5,12.5,62.5,37.5
531,24,256,0,0,0,1,0,1,1,1,0,0,0,1,0,1,0,1,0.076000,1970,75,13,4,620,9.8300,0.7184,43.102,1,1123,23628,87.5,12.5,25.0,75.0
531,27,256,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0.076000,1970,75,13,4,620,10.9700,0.7184,43.102,1,1123,23628,12.5,87.5,25.0,75.0
531,29,256,0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,1,0.076000,1970,75,13,4,620,10.2400,0.7184,43.102,1,1123,23628,87.5,12.5,25.0,75.0
532,2,256,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0.076000,1967,75,13,4,620,9.5100,0.7184,43.107,1,1123,23628,87.5,12.5,37.5,62.5
532,7,256,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0.076000,1970,75,13,4,620,9.2900,0.7184,43.102,1,1123,23628,37.5,62.5,87.5,12.5
532,12,256,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076000,1989,75,13,4,620,1.2800,0.7250,43.503,1,1123,23628,87.5,12.5,87.5,12.5
532,14,256,0,0,1,0,1,1,1,0,1,0,1,0,0,0,1,0,0.076000,1970,75,13,4,620,9.2600,0.7184,43.102,1,1123,23628,25.0,75.0,87.5,12.5
532,15,256,1,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0.076000,1969,75,13,4,620,9.6600,0.7184,43.107,1,1123,23628,12.5,87.5,37.5,62.5
532,16,256,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0.076000,1975,75,13,4,620,9.1700,0.7184,43.102,1,1123,23628,37.5,62.5,87.5,12.5
532,17,256,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0.076000,1970,75,13,4,620,9.5200,0.7184,43.102,1,1123,23628,87.5,12.5,37.5,62.5
532,18,256,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0.076000,1975,75,13,4,620,9.2200,0.7184,43.102,1,1123,23628,12.5,87.5,87.5,12.5
532,19,256,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0.076000,1970,75,13,4,620,9.3400,0.7184,43.102,1,1123,23628,87.5,12.5,62.5,37.5
532,20,256,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0.076000,1970,75,13,4,620,9.3100,0.7184,43.102,1,1123,23628,50.0,50.0,87.5,12.5
532,21,256,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0.076000,1970,75,13,4,620,9.4400,0.7184,43.102,1,1123,23628,87.5,12.5,62.5,37.5
532,25,256,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0.076000,1970,75,13,4,620,2.3300,0.7184,43.102,1,1123,23628,25.0,75.0,12.5,87.5
532,26,256,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0.076000,1975,75,13,4,620,9.5000,0.7184,43.102,1,1123,23628,87.5,12.5,62.5,37.5
532,27,256,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0.076000,1974,75,13,4,620,9.2400,0.7201,43.209,1,1123,23628,50.0,50.0,87.5,12.5
533,1,256,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0.075000,1379,60,9,4,614,9.1600,0.4911,29.467,1,1123,23628,100.0,0.0,62.5,37.5
533,5,256,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0.076000,1968,75,13,4,620,9.4600,0.7184,43.107,1,1123,23628,87.5,12.5,50.0,50.0
533,6,256,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0.074000,1509,60,13,4,614,9.2900,0.5812,34.872,1,1123,23628,25.0,75.0,100.0,0.0
533,10,256,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0.076000,1970,75,13,4,620,9.3600,0.7184,43.102,1,1123,23628,50.0,50.0,87.5,12.5
533,12,256,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0.076000,1978,75,13,4,620,9.1700,0.7184,43.102,1,1123,23628,50.0,50.0,87.5,12.5
533,17,256,1,1,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0.076000,1975,75,13,4,620,1.6900,0.7184,43.102,1,1123,23628,12.5,87.5,87.5,12.5
533,18,256,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,1,0.076000,1970,75,13,4,620,10.5100,0.7184,43.102,1,1123,23628,87.5,12.5,25.0,75.0
533,19,256,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0.076000,1968,75,13,4,620,11.8500,0.7184,43.107,1,1123,23628,12.5,87.5,25.0,75.0
533,20,256,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0.076000,1970,75,13,4,620,9.2600,0.7184,43.102,1,1123,23628,37.5,62.5,87.5,12.5
533,21,256,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0.075000,1374,60,9,4,614,9.1600,0.4911,29.467,1,1123,23628,100.0,0.0,62.5,37.5
533,22,256,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.076000,1966,75,13,4,620,9.9300,0.7184,43.107,1,1123,23628,0.0,100.0,25.0,75.0
533,29,256,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0.076000,1970,75,13,4,620,10.5100,0.7184,43.102,1,1123,23628,12.5,87.5,25.0,75.0
534,2,256,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0.076000,1968,75,13,4,620,10.5000,0.7184,43.107,1,1123,23628,12.5,87.5,25.0,75.0
534,3,256,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0,1,0.076000,1970,75,13,4,620,9.8700,0.7184,43.102,1,1123,23628,87.5,12.5,25.0,75.0
534,8,256,1,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0.076000,1973,75,13,4,620,9.3500,0.7184,43.102,1,1123,23628,25.0,75.0,87.5,12.5
534,11,256,0,0,1,0,1,1,1,1,0,0,1,1,1,1,1,1,0.076000,1973,75,13,4,620,10.6200,0.7184,43.102,1,1123,23628,25.0,75.0,37.5,62.5
534,12,256,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.074000,1509,61,13,4,616,9.0400,0.5812,34.872,1,1123,23628,87.5,12.5,100.0,0.0
534,13,256,0,0,0,1,0,1,1,1,0,1,0,1,1,1,0,1,0.076000,1975,75,13,4,620,10.6100,0.7184,43.102,1,1123,23628,75.0,25.0,12.5,87.5
534,14,256,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0.076000,1918,75,13,4,611,14.5000,0.7191,43.145,1,1123,23628,12.5,87.5,0.0,100.0
534,16,256,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0.076000,1970,75,13,4,620,9.7800,0.7184,43.102,1,1123,23628,87.5,12.5,25.0,75.0
534,17,256,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0.076000,1963,75,13,4,620,9.8700,0.7184,43.107,1,1123,23628,0.0,100.0,37.5,62.5
534,20,256,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0.076000,1975,75,13,4,620,9.1700,0.7184,43.102,1,1123,23628,50.0,50.0,87.5,12.5
534,28,256,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0.076000,1981,75,13,4,620,9.7400,0.7184,43.102,1,1123,23628,87.5,12.5,37.5,62.5
535,0,256,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0.076000,1970,75,13,4,620,9.3000,0.7184,43.102,1,1123,23628,37.5,62.5,87.5,12.5
535,3,256,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0.076000,1970,75,13,4,620,9.7400,0.7184,43.102,1,1123,23628,87.5,12.5,25.0,75.0
535,9,256,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0.076000,1975,75,13,4,620,1.6600,0.7184,43.102,1,1123,23628,37.5,62.5,87.5,12.5
535,10,256,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0.076000,1968,75,13,4,620,10.6000,0.7184,43.107,1,1123,23628,12.5,87.5,25.0,75.0
535,15,256,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0.076000,1970,75,13,4,620,4.0500,0.7184,43.102,1,1123,23628,12.5,87.5,12.5,87.5
535,17,256,1,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0.076000,1973,75,13,4,620,9.2600,0.7184,43.102,1,1123,23628,25.0,75.0,87.5,12.5
535,20,256,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,0,0.076000,1974,75,13,4,620,9.2600,0.7201,43.209,1,1123,23628,50.0,50.0,75.0,25.0
535,21,256,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0.076000,1970,75,13,4,620,2.3900,0.7184,43.102,1,1123,23628,12.5,87.5,12.5,87.5
535,23,256,0,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0.076000,1970,75,13,4,620,9.7600,0.7184,43.102,1,1123,23628,87.5,12.5,25.0,75.0
535,26,256,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0.076000,1970,75,13,4,620,9.8700,0.7184,43.102,1,1123,23628,87.5,12.5,25.0,75.0
535,27,256,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0.076000,1970,75,13,4,620,9.7400,0.7184,43.102,1,1123,23628,87.5,12.5,37.5,62.5
536,2,256,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0.076000,1970,75,13,4,620,9.2900,0.7184,43.102,1,1123,23628,37.5,62.5,87.5,12.5
536,5,256,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0.076000,1975,75,13,4,620,9.1700,0.7184,43.102,1,1123,23628,37.5,62.5,87.5,12.5
536,9,256,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.076000,1973,75,13,4,620,8.9800,0.7184,43.102,1,1123,23628,75.0,25.0,87.5,12.5
536,10,256,1,0,1,0,0,0,1,0,1,0,1,0,1,1,1,0,0.076000,1970,75,13,4,620,9.2600,0.7184,43.102,1,1123,23628,12.5,87.5,87.5,12.5
536,13,256,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0.076000,1968,75,13,4,620,9.5400,0.7184,43.107,1,1123,23628,12.5,87.5,37.5,62.5
536,20,256,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0.076000,1970,75,13,4,620,11.9800,0.7184,43.102,1,1123,23628,12.5,87.5,25.0,75.0
536,24,256,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0.076000,1968,75,13,4,620,9.5600,0.7184,43.107,1,1123,23628,87.5,12.5,50.0,50.0
536,27,256,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0.076000,1968,75,13,4,620,11.8500,0.7184,43.107,1,1123,23628,12.5,87.5,25.0,75.0
537,9,256,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0.076000,1968,75,13,4,620,10.0000,0.7184,43.107,1,1123,23628,12.5,87.5,25.0,75.0
537,11,256,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0.076000,1967,75,13,4,620,9.1600,0.7184,43.107,1,1123,23628,87.5,12.5,62.5,37.5
537,20,256,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.076000,1975,75,13,4,620,14.2800,0.7184,43.102,1,1123,23628,12.5,87.5,12.5,87.5
537,25,256,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0.076000,1970,75,13,4,620,10.7500,0.7184,43.102,1,1123,23628,12.5,87.5,25.0,75.0
537,26,256,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0.076000,1964,75,13,4,620,2.8800,0.7184,43.102,1,1123,23628,0.0,100.0,12.5,87.5
537,27,256,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0.076000,1970,75,13,4,620,9.3800,0.7184,43.102,1,1123,23628,37.5,62.5,87.5,12.5
537,28,256,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0.076000,1970,75,13,4,620,11.5700,0.7184,43.102,1,1123,23628,12.5,87.5,37.5,62.5
538,0,256,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0.074000,1509,61,13,4,616,9.2300,0.5812,34.872,1,1123,23628,62.5,37.5,100.0,0.0
538,5,256,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0.076000,1967,75,13,4,620,9.1800,0.7184,43.107,1,1123,23628,87.5,12.5,50.0,50.0
538,9,256,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0.076000,1970,75,13,4,620,11.5300,0.7184,43.102,1,1123,23628,25.0,75.0,25.0,75.0
538,11,256,1,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0.076000,1973,75,13,4,620,1.9800,0.7184,43.102,1,1123,23628,75.0,25.0,12.5,87.5
538,14,256,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0.076000,1975,75,13,4,620,12.8000,0.7184,43.102,1,1123,23628,25.0,75.0,12.5,87.5
538,16,256,1,0,1,0,1,1,1,0,1,0,1,0,0,0,1,0,0.076000,1970,75,13,4,620,9.2600,0.7184,43.102,1,1123,23628,12.5,87.5,87.5,12.5
538,18,256,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,1,0.076000,1970,75,13,4,620,10.0400,0.7184,43.102,1,1123,23628,87.5,12.5,25.0,75.0
539,2,256,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0.076000,1978,75,13,4,620,9.1700,0.7184,43.102,1,1123,23628,25.0,75.0,87.5,12.5
539,3,256,1,0,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0.076000,1970,75,13,4,620,10.4400,0.7184,43.102,1,1123,23628,25.0,75.0,25.0,75.0
539,4,256,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0.074000,1509,61,13,4,616,9.2900,0.5812,34.872,1,1123,23628,37.5,62.5,100.0,0.0
539,5,256,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0.076000,1970,75,13,4,620,9.2400,0.7184,43.102,1,1123,23628,50.0,50.0,87.5,12.5
539,12,256,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0.076000,1973,75,13,4,620,9.7000,0.7184,43.102,1,1123,23628,75.0,25.0,50.0,50.0
539,13,256,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0.076000,1964,75,13,4,620,10.2600,0.7184,43.102,1,1123,23628,0.0,100.0,37.5,62.5
539,14,256,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0.076000,1970,75,13,4,620,14.2500,0.7184,43.102,1,1123,23628,25.0,75.0,25.0,75.0
539,18,256,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0.076000,1970,75,13,4,620,9.2600,0.7184,43.102,1,1123,23628,25.0,75.0,87.5,12.5
539,19,256,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0.076000,1978,75,13,4,620,9.3900,0.7184,43.102,1,1123,23628,25.0,75.0,87.5,12.5
539,23,256,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0.076000,1968,75,13,4,620,2.7300,0.7184,43.102,1,1123,23628,12.5,87.5,12.5,87.5
539,26,256,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0.076000,1970,75,13,4,620,9.2500,0.7184,43.102,1,1123,23628,50.0,50.0,87.5,12.5
539,29,256,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0.076000,1972,75,13,4,620,9.4100,0.7184,43.107,1,1123,23628,12.5,87.5,37.5,62.5
540,0,256,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0.076000,1968,75,13,4,620,1.4100,0.7184,43.107,1,1123,23628,87.5,12.5,37.5,62.5
540,3,256,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0.076000,1970,75,13,4,620,9.2600,0.7184,43.102,1,1123,23628,62.5,37.5,87.5,12.5
540,9,256,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0.076000,1970,75,13,4,620,9.2600,0.7184,43.102,1,1123,23628,37.5,62.5,87.5,12.5
540,11,256,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0.076000,1968,75,13,4,620,11.7700,0.7184,43.107,1,1123,23628,12.5,87.5,25.0,75.0
540,16,256,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0.076000,1973,75,13,4,620,8.9900,0.7184,43.102,1,1123,23628,75.0,25.0,87.5,12.5
540,23,256,1,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0.076000,1970,75,13,4,620,9.2600,0.7184,43.102,1,1123,23628,25.0,75.0,87.5,12.5
540,26,256,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0.076000,1970,75,13,4,620,9.6900,0.7184,43.102,1,1123,23628,87.5,12.5,37.5,62.5
540,28,256,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0.076000,1970,75,13,4,620,10.4400,0.7184,43.102,1,1123,23628,12.5,87.5,37.5,62.5
541,2,256,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0.076000,1975,75,13,4,620,9.1700,0.7184,43.102,1,1123,23628,50.0,50.0,87.5,12.5
541,5,256,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0.076000,1973,75,13,4,620,9.2400,0.7184,43.102,1,1123,23628,75.0,25.0,87.5,12.5
541,10,256,1,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0.076000,1970,75,13,4,620,9.3500,0.7184,43.102,1,1123,23628,37.5,62.5,87.5,12.5
541,15,256,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0.076000,1975,75,13,4,620,9.1700,0.7184,43.102,1,1123,23628,62.5,37.5,87.5,12.5
541,24,256,1,0,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0.076000,1973,75,13,4,620,9.2300,0.7184,43.102,1,1123,23628,25.0,75.0,87.5,12.5
541,26,256,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0.076000,1963,74,13,4,618,10.4500,0.7184,43.102,1,1123,23628,0.0,100.0,25.0,75.0
541,28,256,1,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0.076000,1970,75,13,4,620,2.0900,0.7184,43.102,1,1123,23628,87.5,12.5,12.5,87.5
541,29,256,1,0,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0.076000,1970,75,13,4,620,11.5800,0.7184,43.102,1,1123,23628,12.5,87.5,37.5,62.5
542,4,256,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0.076000,1970,75,13,4,620,2.6900,0.7184,43.102,1,1123,23628,87.5,12.5,12.5,87.5
542,5,256,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0.076000,1978,75,13,4,620,9.1700,0.7184,43.102,1,1123,23628,75.0,25.0,87.5,12.5
542,6,256,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.076000,1918,75,13,4,611,15.2100,0.7191,43.145,1,1123,23628,12.5,87.5,0.0,100.0
542,9,256,0,0,0,1,0,1,0,0,0,1,0,1,1,1,0,1,0.076000,1967,75,13,4,620,9.8300,0.7184,43.107,1,1123,23628,87.5,12.5,25.0,75.0
542,12,256,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0.074000,1509,61,13,4,616,9.2200,0.5812,34.872,1,1123,23628,12.5,87.5,100.0,0.0
542,15,256,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0.076000,1970,75,13,4,620,10.7300,0.7184,43.102,1,1123,23628,87.5,12.5,25.0,75.0
542,21,256,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0.076000,1967,75,13,4,620,9.5700,0.7184,43.107,1,1123,23628,87.5,12.5,37.5,62.5
542,22,256,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075000,1379,60,9,4,614,1.2900,0.4911,29.467,1,1123,23628,100.0,0.0,87.5,12.5
542,27,256,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0.076000,1974,75,13,4,620,9.2600,0.7201,43.209,1,1123,23628,50.0,50.0,87.5,12.5
543,3,256,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0.076000,1975,75,13,4,620,9.3900,0.7184,43.102,1,1123,23628,37.5,62.5,87.5,12.5
543,4,256,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0.075000,1376,60,9,4,614,9.5800,0.4911,29.467,1,1123,23628,100.0,0.0,37.5,62.5
543,7,256,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0.076000,1975,75,13,4,620,9.3900,0.7184,43.102,1,1123,23628,50.0,50.0,87.5,12.5
543,13,256,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0.076000,1970,75,13,4,620,9.9300,0.7184,43.102,1,1123,23628,12.5,87.5,37.5,62.5
543,14,256,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0.076000,1964,75,13,4,620,11.8300,0.7184,43.102,1,1123,23628,0.0,100.0,37.5,62.5
543,23,256,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.076000,1964,75,13,4,620,11.5800,0.7184,43.102,1,1123,23628,0.0,100.0,37.5,62.5
543,24,256,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0.076000,1975,75,13,4,620,11.5500,0.7184,43.102,1,1123,23628,12.5,87.5,12.5,87.5
544,1,256,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0.076000,1968,75,13,4,620,9.7600,0.7184,43.107,1,1123,23628,87.5,12.5,50.0,50.0
544,3,256,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0.076000,1970,75,13,4,620,9.6800,0.7184,43.102,1,1123,23628,87.5,12.5,50.0,50.0
544,4,256,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0.076000,1964,75,13,4,620,9.9300,0.7184,43.102,1,1123,23628,0.0,100.0,37.5,62.5
544,5,256,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0.076000,1968,75,13,4,620,9.1700,0.7184,43.107,1,1123,23628,87.5,12.5,50.0,50.0
544,10,256,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0.076000,1970,75,13,4,620,9.2600,0.7184,43.102,1,1123,23628,25.0,75.0,87.5,12.5
544,12,256,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0.076000,1981,75,13,4,620,9.8600,0.7184,43.102,1,1123,23628,87.5,12.5,37.5,62.5
544,23,256,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0.076000,1970,75,13,4,620,9.2600,0.7184,43.102,1,1123,23628,12.5,87.5,87.5,12.5
544,26,256,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0.076000,1967,75,13,4,620,9.7700,0.7184,43.107,1,1123,23628,87.5,12.5,25.0,75.0
544,28,256,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0.075000,1374,60,9,4,614,9.5700,0.4911,29.467,1,1123,23628,100.0,0.0,37.5,62.5
545,0,256,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0.076000,1973,75,13,4,620,10.2800,0.7184,43.107,1,1123,23628,0.0,100.0,37.5,62.5
545,3,256,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,1,0.076000,1967,75,13,4,620,9.6900,0.7184,43.107,1,1123,23628,87.5,12.5,25.0,75.0
545,10,256,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0.076000,1970,75,13,4,620,10.9300,0.7184,43.102,1,1123,23628,12.5,87.5,25.0,75.0
545,12,256,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0.076000,1970,75,13,4,620,9.2500,0.7184,43.102,1,1123,23628,37.5,62.5,87.5,12.5
545,15,256,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,1,0.076000,1970,75,13,4,620,10.4200,0.7184,43.102,1,1123,23628,12.5,87.5,37.5,62.5
545,16,256,1,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0.076000,1970,75,13,4,620,9.6700,0.7184,43.102,1,1123,23628,25.0,75.0,37.5,62.5
545,19,256,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0.076000,1973,75,13,4,620,9.3100,0.7184,43.102,1,1123,23628,50.0,50.0,87.5,12.5
545,26,256,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0.076000,1970,75,13,4,620,11.8300,0.7184,43.102,1,1123,23628,12.5,87.5,37.5,62.5
546,0,256,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0.074000,1509,61,13,4,616,9.2600,0.5812,34.872,1,1123,23628,37.5,62.5,100.0,0.0
546,3,256,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.075000,1376,60,9,4,614,9.2400,0.4911,29.467,1,1123,23628,100.0,0.0,87.5,12.5
546,5,256,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0.074000,1509,60,13,4,614,9.2500,0.5812,34.872,1,1123,23628,25.0,75.0,100.0,0.0
546,8,256,1,0,1,0,1,0,1,0,1,1,1,0,1,0,1,0,0.076000,1964,75,13,4,620,9.2200,0.7184,43.102,1,1123,23628,0.0,100.0,87.5,12.5
