generation,solution_id,fft_size,s0_mult,s0_add,s1_mult,s1_add,s2_mult,s2_add,s3_mult,s3_add,s4_mult,s4_add,s5_mult,s5_add,s6_mult,s6_add,s7_mult,s7_add,s8_mult,s8_add,power_W,area_LUTs,lutrams,dsps,brams,ffs,sqnr_dB,norm_latency,crit_delay_ns,meets_timing,avg_exec_cycles,tot_sim_cycles,fp4_mult_pct,fp8_mult_pct,fp4_add_pct,fp8_add_pct
629,11,512,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0.076000,1991,78,13,4,627,9.2400,0.8012,42.729,1,2415,49104,44.4,55.6,88.9,11.1
629,14,512,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0.076000,1991,78,13,4,627,9.3900,0.8012,42.729,1,2415,49104,88.9,11.1,44.4,55.6
629,15,512,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0.076000,1944,78,13,4,618,12.3700,0.8012,42.729,1,2415,49104,33.3,66.7,0.0,100.0
629,18,512,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0.076000,1984,78,13,4,627,2.5400,0.8019,42.767,1,2415,49104,11.1,88.9,11.1,88.9
629,20,512,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0.076000,1991,78,13,4,627,9.6200,0.8012,42.729,1,2415,49104,88.9,11.1,33.3,66.7
629,23,512,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0.076000,1997,78,13,4,627,9.3800,0.8012,42.729,1,2415,49104,44.4,55.6,88.9,11.1
629,24,512,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0.076000,1991,78,13,4,627,9.6700,0.8012,42.729,1,2415,49104,88.9,11.1,22.2,77.8
629,26,512,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0.075000,1394,63,9,4,621,9.0100,0.5525,29.467,1,2415,49104,100.0,0.0,33.3,66.7
629,28,512,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0.076000,1987,78,13,4,627,9.3700,0.8012,42.729,1,2415,49104,88.9,11.1,33.3,66.7
629,29,512,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0.076000,1991,78,13,4,627,4.6300,0.8012,42.729,1,2415,49104,11.1,88.9,11.1,88.9
630,0,512,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.076000,1944,78,13,4,618,18.2500,0.8012,42.729,1,2415,49104,11.1,88.9,0.0,100.0
630,1,512,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,1,0,1,0.076000,1988,78,13,4,627,9.7800,0.8012,42.729,1,2415,49104,88.9,11.1,22.2,77.8
630,2,512,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0.076000,1991,78,13,4,627,9.5000,0.8012,42.729,1,2415,49104,88.9,11.1,33.3,66.7
630,4,512,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0.076000,1991,78,13,4,627,9.2400,0.8012,42.729,1,2415,49104,55.6,44.4,88.9,11.1
630,5,512,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0.076000,1991,78,13,4,627,9.2100,0.8012,42.729,1,2415,49104,55.6,44.4,88.9,11.1
630,7,512,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0.076000,1991,78,13,4,627,9.6900,0.8012,42.729,1,2415,49104,88.9,11.1,33.3,66.7
630,8,512,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0.075000,1395,63,9,4,621,9.4400,0.5525,29.468,1,2415,49104,100.0,0.0,44.4,55.6
630,9,512,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.076000,1944,78,13,4,618,15.9200,0.8012,42.729,1,2415,49104,22.2,77.8,0.0,100.0
630,14,512,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0.076000,1944,78,13,4,618,12.0400,0.8012,42.729,1,2415,49104,22.2,77.8,0.0,100.0
630,15,512,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0.076000,1991,78,13,4,627,9.2100,0.8012,42.729,1,2415,49104,77.8,22.2,77.8,22.2
630,16,512,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.076000,1991,78,13,4,627,9.2000,0.8012,42.729,1,2415,49104,88.9,11.1,88.9,11.1
630,17,512,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0.076000,1944,78,13,4,618,13.3100,0.8012,42.729,1,2415,49104,33.3,66.7,0.0,100.0
630,20,512,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0.076000,1992,78,13,4,627,9.5500,0.8012,42.729,1,2415,49104,88.9,11.1,44.4,55.6
630,21,512,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0.076000,1991,78,13,4,627,9.2400,0.8012,42.729,1,2415,49104,33.3,66.7,88.9,11.1
630,23,512,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.076000,1991,78,13,4,627,9.1900,0.8012,42.729,1,2415,49104,77.8,22.2,88.9,11.1
630,25,512,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.074000,1501,64,13,4,623,9.1900,0.6549,34.930,1,2415,49104,55.6,44.4,100.0,0.0
630,26,512,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0.075000,1392,63,9,4,621,9.3100,0.5525,29.467,1,2415,49104,100.0,0.0,33.3,66.7
630,27,512,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0.076000,1996,78,13,4,627,2.6200,0.8325,44.401,1,2415,49104,22.2,77.8,22.2,77.8
630,28,512,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0.076000,1991,78,13,4,627,9.2700,0.8012,42.729,1,2415,49104,33.3,66.7,88.9,11.1
631,2,512,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0.076000,1991,78,13,4,627,4.1700,0.8012,42.729,1,2415,49104,22.2,77.8,11.1,88.9
631,5,512,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0.076000,1991,78,13,4,627,9.1900,0.8012,42.729,1,2415,49104,55.6,44.4,88.9,11.1
631,8,512,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0.075000,1392,63,9,4,621,9.3100,0.5525,29.467,1,2415,49104,100.0,0.0,44.4,55.6
631,9,512,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,0,1,0.076000,1991,78,13,4,627,9.6700,0.8014,42.740,1,2415,49104,77.8,22.2,44.4,55.6
631,11,512,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0.076000,1988,78,13,4,627,1.4300,0.8012,42.729,1,2415,49104,88.9,11.1,11.1,88.9
631,14,512,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.076000,1991,78,13,4,627,1.5700,0.8012,42.729,1,2415,49104,66.7,33.3,88.9,11.1
631,17,512,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0.076000,1997,78,13,4,627,9.3900,0.8012,42.729,1,2415,49104,44.4,55.6,88.9,11.1
631,18,512,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0.076000,1987,78,13,4,627,9.3200,0.8012,42.729,1,2415,49104,88.9,11.1,44.4,55.6
631,20,512,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0.076000,1944,78,13,4,618,13.2000,0.8012,42.729,1,2415,49104,22.2,77.8,0.0,100.0
631,23,512,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0.076000,1991,78,13,4,627,9.2000,0.8012,42.729,1,2415,49104,55.6,44.4,88.9,11.1
631,25,512,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0.075000,1390,63,9,4,621,9.6200,0.5525,29.467,1,2415,49104,100.0,0.0,44.4,55.6
631,28,512,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0.075000,1390,63,9,4,621,1.6700,0.5525,29.467,1,2415,49104,100.0,0.0,33.3,66.7
631,29,512,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0.076000,1989,78,13,4,627,9.6300,0.8014,42.740,1,2415,49104,88.9,11.1,33.3,66.7
632,0,512,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0.075000,1390,63,9,4,621,9.4000,0.5525,29.467,1,2415,49104,100.0,0.0,55.6,44.4
632,2,512,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0.075000,1396,63,9,4,621,9.6100,0.5525,29.467,1,2415,49104,100.0,0.0,55.6,44.4
632,3,512,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0.076000,1991,78,13,4,627,7.7700,0.8012,42.729,1,2415,49104,0.0,100.0,11.1,88.9
632,4,512,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0.075000,1390,63,9,4,621,9.6100,0.5525,29.467,1,2415,49104,100.0,0.0,44.4,55.6
632,9,512,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.074000,1501,64,13,4,623,9.1900,0.6549,34.930,1,2415,49104,66.7,33.3,100.0,0.0
632,10,512,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.076000,1991,78,13,4,627,9.2000,0.8012,42.729,1,2415,49104,88.9,11.1,77.8,22.2
632,15,512,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0.076000,1991,78,13,4,627,9.2100,0.8012,42.729,1,2415,49104,55.6,44.4,88.9,11.1
632,16,512,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0.076000,1991,78,13,4,627,9.2000,0.8012,42.729,1,2415,49104,44.4,55.6,88.9,11.1
632,20,512,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.074000,1501,64,13,4,623,9.1900,0.6549,34.930,1,2415,49104,77.8,22.2,100.0,0.0
632,22,512,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0.076000,1991,78,13,4,627,9.2800,0.8012,42.729,1,2415,49104,55.6,44.4,88.9,11.1
632,28,512,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0.076000,1988,78,13,4,627,9.7500,0.8012,42.729,1,2415,49104,88.9,11.1,22.2,77.8
633,1,512,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0.076000,1991,78,13,4,627,9.4900,0.8012,42.729,1,2415,49104,88.9,11.1,33.3,66.7
633,4,512,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0.074000,1501,64,13,4,623,9.1900,0.6549,34.930,1,2415,49104,55.6,44.4,100.0,0.0
633,6,512,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0.076000,1987,78,13,4,627,9.3200,0.8012,42.729,1,2415,49104,88.9,11.1,44.4,55.6
633,7,512,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0.076000,1991,78,13,4,627,8.9400,0.8012,42.729,1,2415,49104,55.6,44.4,88.9,11.1
633,10,512,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0.076000,1991,78,13,4,627,9.2200,0.8012,42.729,1,2415,49104,44.4,55.6,88.9,11.1
633,11,512,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.074000,1507,64,13,4,623,9.2100,0.6550,34.935,1,2415,49104,66.7,33.3,100.0,0.0
633,14,512,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0.076000,1991,78,13,4,627,3.1400,0.8012,42.729,1,2415,49104,22.2,77.8,11.1,88.9
633,17,512,1,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0.076000,1991,78,13,4,627,9.2200,0.8012,42.729,1,2415,49104,33.3,66.7,88.9,11.1
633,18,512,0,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0.076000,1989,78,13,4,627,9.6600,0.8012,42.729,1,2415,49104,88.9,11.1,22.2,77.8
633,20,512,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0.076000,1991,78,13,4,627,9.2100,0.8012,42.729,1,2415,49104,44.4,55.6,88.9,11.1
633,25,512,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0.076000,1991,78,13,4,627,9.2100,0.8012,42.729,1,2415,49104,44.4,55.6,88.9,11.1
633,26,512,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0.076000,1991,78,13,4,627,2.2600,0.8012,42.729,1,2415,49104,22.2,77.8,11.1,88.9
633,27,512,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0.075000,1392,63,9,4,621,9.2900,0.5525,29.467,1,2415,49104,100.0,0.0,55.6,44.4
634,1,512,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.076000,1993,78,13,4,627,9.1900,0.8012,42.729,1,2415,49104,77.8,22.2,88.9,11.1
634,3,512,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0.076000,1997,78,13,4,627,9.3800,0.8012,42.729,1,2415,49104,66.7,33.3,88.9,11.1
634,6,512,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0.076000,1999,78,13,4,627,9.4600,0.8014,42.740,1,2415,49104,88.9,11.1,44.4,55.6
634,7,512,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0.076000,1991,78,13,4,627,1.5700,0.8012,42.729,1,2415,49104,44.4,55.6,88.9,11.1
634,8,512,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0.076000,1988,78,13,4,627,9.6700,0.8012,42.729,1,2415,49104,88.9,11.1,33.3,66.7
634,14,512,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0.076000,1991,78,13,4,627,9.2100,0.8012,42.729,1,2415,49104,77.8,22.2,88.9,11.1
634,20,512,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0.075000,1390,63,9,4,621,8.9900,0.5525,29.467,1,2415,49104,100.0,0.0,44.4,55.6
634,23,512,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.076000,1996,78,13,4,627,13.5100,0.8014,42.740,1,2415,49104,11.1,88.9,11.1,88.9
634,24,512,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0.076000,1991,78,13,4,627,9.2000,0.8012,42.729,1,2415,49104,55.6,44.4,88.9,11.1
634,26,512,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.076000,1991,78,13,4,627,1.5500,0.8012,42.729,1,2415,49104,66.7,33.3,88.9,11.1
634,27,512,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0.076000,1996,78,13,4,627,9.6100,0.8012,42.729,1,2415,49104,88.9,11.1,55.6,44.4
634,28,512,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0.076000,1991,78,13,4,627,9.2100,0.8012,42.729,1,2415,49104,55.6,44.4,88.9,11.1
634,29,512,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.076000,1991,78,13,4,627,5.0200,0.8012,42.729,1,2415,49104,0.0,100.0,11.1,88.9
635,3,512,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0.075000,1392,63,9,4,621,9.2800,0.5525,29.467,1,2415,49104,100.0,0.0,55.6,44.4
635,4,512,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,1,0.076000,1990,78,13,4,627,9.9200,0.8012,42.732,1,2415,49104,88.9,11.1,22.2,77.8
635,5,512,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0.076000,1991,78,13,4,627,9.1900,0.8012,42.729,1,2415,49104,55.6,44.4,88.9,11.1
635,6,512,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0.076000,1991,78,13,4,627,9.2300,0.8012,42.729,1,2415,49104,44.4,55.6,88.9,11.1
635,9,512,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0.076000,1984,78,13,4,627,2.2200,0.8019,42.767,1,2415,49104,22.2,77.8,11.1,88.9
635,10,512,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0.076000,1991,78,13,4,627,6.1500,0.8012,42.729,1,2415,49104,11.1,88.9,11.1,88.9
635,11,512,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.076000,1991,78,13,4,627,9.1900,0.8012,42.729,1,2415,49104,77.8,22.2,88.9,11.1
635,14,512,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0.076000,1991,78,13,4,627,9.1900,0.8012,42.729,1,2415,49104,55.6,44.4,88.9,11.1
635,16,512,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0.076000,1991,78,13,4,627,9.2800,0.8012,42.729,1,2415,49104,66.7,33.3,77.8,22.2
635,17,512,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0.076000,1991,78,13,4,627,9.2100,0.8012,42.729,1,2415,49104,44.4,55.6,88.9,11.1
635,22,512,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0.076000,1991,78,13,4,627,9.2200,0.8012,42.729,1,2415,49104,44.4,55.6,88.9,11.1
635,23,512,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0.076000,2004,78,13,4,627,9.6300,0.8012,42.729,1,2415,49104,88.9,11.1,33.3,66.7
635,24,512,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0.076000,1989,78,13,4,627,9.6200,0.8014,42.740,1,2415,49104,88.9,11.1,44.4,55.6
635,26,512,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.074000,1501,64,13,4,623,9.1900,0.6549,34.930,1,2415,49104,66.7,33.3,100.0,0.0
635,27,512,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0.074000,1501,64,13,4,623,9.2100,0.6549,34.930,1,2415,49104,66.7,33.3,100.0,0.0
635,28,512,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.074000,1501,64,13,4,623,9.1900,0.6549,34.930,1,2415,49104,66.7,33.3,100.0,0.0
635,29,512,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0.076000,1991,78,13,4,627,9.7500,0.8012,42.729,1,2415,49104,88.9,11.1,22.2,77.8
636,6,512,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0.076000,1991,78,13,4,627,9.2100,0.8012,42.729,1,2415,49104,33.3,66.7,88.9,11.1
636,8,512,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.074000,1501,63,13,4,621,9.1900,0.6549,34.930,1,2415,49104,77.8,22.2,100.0,0.0
636,12,512,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0.076000,1991,78,13,4,627,9.2400,0.8012,42.729,1,2415,49104,66.7,33.3,88.9,11.1
636,13,512,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0.076000,1991,78,13,4,627,9.2200,0.8012,42.729,1,2415,49104,55.6,44.4,88.9,11.1
636,16,512,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0.076000,1991,78,13,4,627,9.3900,0.8012,42.729,1,2415,49104,88.9,11.1,55.6,44.4
636,19,512,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0.074000,1507,64,13,4,623,9.2100,0.6550,34.935,1,2415,49104,55.6,44.4,100.0,0.0
636,20,512,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0.076000,1944,78,13,4,618,12.1500,0.8012,42.729,1,2415,49104,22.2,77.8,0.0,100.0
636,21,512,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0.076000,1991,78,13,4,627,9.6600,0.8012,42.729,1,2415,49104,88.9,11.1,33.3,66.7
636,23,512,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0.076000,1991,78,13,4,627,9.2400,0.8012,42.729,1,2415,49104,55.6,44.4,88.9,11.1
636,24,512,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0.076000,1997,78,13,4,627,9.3900,0.8012,42.729,1,2415,49104,44.4,55.6,88.9,11.1
636,25,512,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0.076000,1991,78,13,4,627,9.2000,0.8012,42.729,1,2415,49104,66.7,33.3,88.9,11.1
636,27,512,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0.076000,1988,78,13,4,627,2.4000,0.8012,42.729,1,2415,49104,11.1,88.9,11.1,88.9
636,28,512,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0.076000,1989,78,13,4,627,9.5900,0.8014,42.740,1,2415,49104,88.9,11.1,22.2,77.8
637,0,512,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0.074000,1501,64,13,4,623,9.1900,0.6549,34.930,1,2415,49104,55.6,44.4,100.0,0.0
637,4,512,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0.076000,1944,78,13,4,618,12.9900,0.8012,42.729,1,2415,49104,22.2,77.8,0.0,100.0
637,9,512,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0.076000,1991,78,13,4,627,9.1700,0.8012,42.729,1,2415,49104,55.6,44.4,88.9,11.1
637,10,512,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0.076000,1989,78,13,4,627,9.6700,0.8014,42.740,1,2415,49104,88.9,11.1,33.3,66.7
637,13,512,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0.076000,1993,78,13,4,627,9.4200,0.8014,42.740,1,2415,49104,88.9,11.1,33.3,66.7
637,15,512,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.076000,1991,78,13,4,627,9.1900,0.8012,42.729,1,2415,49104,66.7,33.3,88.9,11.1
637,16,512,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.076000,1993,78,13,4,627,9.1900,0.8012,42.729,1,2415,49104,77.8,22.2,88.9,11.1
637,17,512,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0.075000,1393,63,9,4,621,9.6700,0.5530,29.493,1,2415,49104,100.0,0.0,33.3,66.7
637,18,512,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0.076000,1991,78,13,4,627,9.2100,0.8012,42.729,1,2415,49104,77.8,22.2,88.9,11.1
637,19,512,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0.076000,1994,78,13,4,627,9.6100,0.8012,42.732,1,2415,49104,88.9,11.1,44.4,55.6
637,23,512,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0.076000,1991,78,13,4,627,9.2200,0.8012,42.729,1,2415,49104,55.6,44.4,88.9,11.1
637,25,512,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0.076000,1997,78,13,4,627,9.3500,0.8012,42.729,1,2415,49104,55.6,44.4,88.9,11.1
637,27,512,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0.076000,1991,78,13,4,627,9.1800,0.8325,44.401,1,2415,49104,77.8,22.2,77.8,22.2
637,28,512,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0.076000,1991,78,13,4,627,2.0600,0.8012,42.729,1,2415,49104,88.9,11.1,11.1,88.9
638,0,512,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.074000,1507,64,13,4,623,9.2100,0.6550,34.935,1,2415,49104,55.6,44.4,100.0,0.0
638,5,512,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0.076000,1987,78,13,4,627,9.4000,0.8012,42.729,1,2415,49104,88.9,11.1,44.4,55.6
638,7,512,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0.076000,1991,78,13,4,627,9.2000,0.8012,42.729,1,2415,49104,44.4,55.6,88.9,11.1
638,9,512,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0.076000,1991,78,13,4,627,9.2100,0.8012,42.729,1,2415,49104,66.7,33.3,88.9,11.1
638,10,512,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0.078000,1989,78,13,4,627,9.4000,0.8012,42.729,1,2415,49104,88.9,11.1,44.4,55.6
638,12,512,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0.075000,1392,63,9,4,621,8.9100,0.5525,29.467,1,2415,49104,100.0,0.0,55.6,44.4
638,17,512,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0.076000,1997,78,13,4,627,9.3900,0.8012,42.729,1,2415,49104,44.4,55.6,88.9,11.1
638,19,512,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0.076000,1988,78,13,4,627,9.6200,0.8014,42.740,1,2415,49104,88.9,11.1,33.3,66.7
638,21,512,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0.076000,1991,78,13,4,627,9.2500,0.8012,42.729,1,2415,49104,44.4,55.6,88.9,11.1
638,23,512,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,1,0.076000,1989,78,13,4,627,9.8100,0.8014,42.740,1,2415,49104,88.9,11.1,33.3,66.7
638,27,512,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.074000,1501,64,13,4,623,8.9800,0.6549,34.930,1,2415,49104,77.8,22.2,100.0,0.0
638,29,512,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075000,1392,63,9,4,621,1.2800,0.5525,29.467,1,2415,49104,100.0,0.0,88.9,11.1
639,4,512,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0.076000,1989,78,13,4,627,9.6700,0.8012,42.729,1,2415,49104,88.9,11.1,22.2,77.8
639,5,512,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0.076000,1988,78,13,4,627,9.9900,0.8012,42.729,1,2415,49104,88.9,11.1,22.2,77.8
639,8,512,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0.076000,1991,78,13,4,627,9.2700,0.8012,42.729,1,2415,49104,55.6,44.4,88.9,11.1
639,9,512,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0.076000,1996,78,13,4,627,8.9000,0.8022,42.782,1,2415,49104,55.6,44.4,88.9,11.1
639,13,512,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0.076000,1992,78,13,4,627,9.6200,0.8012,42.729,1,2415,49104,88.9,11.1,44.4,55.6
639,17,512,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0.075000,1390,63,9,4,621,9.6300,0.5525,29.467,1,2415,49104,100.0,0.0,44.4,55.6
639,22,512,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0.076000,1944,78,13,4,618,14.4600,0.8012,42.729,1,2415,49104,22.2,77.8,0.0,100.0
639,23,512,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0.076000,1991,78,13,4,627,9.2700,0.8012,42.729,1,2415,49104,55.6,44.4,88.9,11.1
